title,date,content_original,bias,bias_text,source,year
how china obtains american trade secret,2020-01-15,"company loath accuse chinese partner theft fear getting punished. business group represent say chinese company use corporate tie pressure foreign partner giving secrets. also say chinese official pressured foreign company give access sensitive technology part review process make sure product safe chinese consumers. do method work? foreign business group point renewable energy one area china used tactic build homegrown industries. gamesa spain wind turbine market leader china beijing mandated 2005 70 percent wind turbine installed china manufactured inside country. company trained 500 supplier china manufacture practically every part turbines. set plant assemble city tianjin. multinational wind turbine manufacturer same. the obama administration questioned policy violation world trade organization rule china withdrew it, late. chinese statecontrolled enterprise begun assemble turbine using suppliers. china world’s biggest market wind turbines, mostly made chinese companies. a somewhat similar industrial evolution occurred soon solar energy. china required first big municipal solar project use solar panel least 80 percent made china. company rushed produce china share technology. the chinese government also heavily subsidized manufacture solar panels, mostly export. chinese company ended producing world’s solar panels. what industry could next? some trump administration fear thing happening cars. shortly opening china foreign auto companies, chinese official held competition among global automaker would allowed enter market. competition included detailed review company’s offer transfer technology joint venture formed chinese stateowned partner.",0,left,New York Times - News,2020
"trump administration hold new russia sanctions, despite law",2018-01-30,"washington (reuters) trump administration said monday would immediately impose additional sanction russia, despite new law designed punish moscow’s alleged meddling 2016 u.s. election, insisting measure already hitting russian companies. russian president vladimir putin, defence minister sergei shoigu deputy defence minister yuri borisov visit gorbunov aviation factory kazan, russia january 25, 2018. sputnik/alexei nikolsky/kremlin via reuters today, informed congress legislation implementation deterring russian defense sales,” state department spokeswoman heather nauert said statement. since enactment ... legislation, estimate foreign government abandoned planned announced purchase several billion dollar russian defense acquisitions.” seeking press president donald trump clamp russia, u.s. congress voted nearly unanimously last year pas law setting sweeping new sanction moscow. trump, wanted warmer tie moscow opposed legislation worked way congress, signed reluctantly august, six month presidency. under measure, administration faced deadline monday impose sanction anyone determined conduct significant business russian defense intelligence sectors, already sanctioned alleged role election. but citing long time frame associated major defense deals, nauert said better wait impose sanctions. from perspective, law working, sanction specific entity individual need imposed legislation is, fact, serving deterrent,” said statement. the measure, known countering america’s adversary sanction act,” caatsa, required administration list oligarchs” close president vladimir putin’s government issue report detailing possible consequence penalizing russia’s sovereign debt. would trump clamp russia? monday’s deadline release report seen test trump’s willingness clamp russia. critic blasted failing announce sanctions. the state department claim mere threat sanction deter russia’s aggressive behavior. deter attack happened two year ago, another that’s already underway? doesn’t make sense,” said representative eliot engel, top democrat u.s. house representative foreign affair committee. i’m fed waiting administration protect country elections,” said statement. member congress, including democrat trump’s fellow republicans, clamoring administration use sanction punish moscow past election interference prevent future meddling u.s. polls. shortly midnight (0500 gmt) monday, treasury department released unclassified oligarchs” list, including 114 senior russian political figure 96 business people. those named list immediately face immediate penalty like asset freeze visa bans. law mandated u.s. treasury state departments, intelligence agencies, compile list political figure business people close putin’s government network, potential future sanctions. several u.s. congressional committees, well special counsel robert mueller, investigating whether russia tried tilt last november’s election trump’s favor, using mean hacking email senior democrat promoting divisive social political message online. trump kremlin separately denied collusion. senator bob corker, republican chairman senate foreign relation committee, one main congressional architect sanction law, said concerned administration announce sanction monday’s deadline. this sanction season begins, they’ll rolling out,” told reporters. we feel pretty good process,” corker said. they’re rushing information u today, close business, they’re going two three, understand it. they’re taking seriously.”",1,center,Reuters,2018
chris christie closed new jersey state beach — went beach,2017-07-03,"chris christie closed new jersey state beach — went beach updated 12:30 p.m. et whats worse government shutdown closing stateoperated beach sweltering holiday weekend? now know: seeing photo governor — key player budget standoff caused shutdown — enjoying one empty beach like private island. on sunday, new jersey starledger took aerial photo christie family pristine island beach state park, there governor residence. governor lounging beach chair, sand toes. around him, people play paddleboard enjoy beverages. that afternoon, press conference trenton shutdown, christie asked gotten sun day, newspaper reports. didnt, reportedly said. didnt get sun today. after told photo governor beach, spokesman told starledger governor briefly beach talking family. get sun, spokesman added. baseball hat on. on saturday, governor defended using state park closed rest state resident due budget impasse. christie told newspaper family doesnt use state service there, emphasized residence separate park. with trademark brusqueness, christie told state resident could enjoy beach. run governor, residence there, said. folk twitter had, well, day beach, broke finest meme occasion. in one pointed headline come beach brouhaha, asbury park press wrote, gov. christie, get h beach! the line reference directive issued governor 2011, hurricane irene imminent jerseyites playing cool — cool, christie opinion. i saw news feed ive watching upstairs people sitting beach asbury park, said press conference then. get hell beach asbury park get out. youre done. 4:30. youve maximized tan. get beach. christie second term governor end january 2018, presumably hell lot time maximize tan. on monday morning, governor tweeted photo beach, touting many open beach new jersey. municipal park beach open (and reportedly packed weekend), state beach remain closed due shutdown. christie called local fox news affiliate monday say legislature pass budget, sign it. fox anchor teresa priolo mentioned quinnipiac university latest poll, christie 15 percent approval rating among new jersey voter — worst approval rating governor state surveyed quinnipiac university 20 years, according poll. priolo asked christie visit beach signaled touch people state. most time catch politician hidden camera plane flying you, catch someone youre supposed with, christie said. actually supposed supposed be. really wonder journalist spend money flying plane look whether people actually said would be. im sure pulitzer coming, great. meanwhile, christie lt. gov. kim guadagno posted disapproval christie beach visit facebook. guadagno, republican, christie secondincommand since 2010 running governor herself. quinnipiac poll, democratic candidate, phil murphy, lead guadagno 5526 percent.",1,center,NPR Online News,2017
gop’s supreme court blowback: republicans’ case obstruction bad getting worse,2016-03-25,"orrin hatch, one senior republican senate judiciary committee, oneman mission save american judiciary. hatch see it, branch government terrible imminent threat malign force threatens undermine legitimacy corrode foundation american democracy. evil power could produce menacing terror? fantastical horror possibly align institution american justice? people signs. advertisement: in bloomberg oped week, hatch writes harrowing experience went monthly lunch meeting” wellrespected legal organization.” invited discus supreme court vacancy left late antonin scalia, when, without warning, group protester holding professionally printed signs” began chanting job” senator. protesting decision hatch republican leader deny president obama’s nominee replace scalia, appeal court judge merrick garland, confirmation hearing. a hatch writes, protester suspiciously wellprinted sign confirmation needed obstructing garland’s nomination right thing do: now majority state held presidential primaries, hostile election cycle turn contest general election, organized disruption thoughtful discussion supreme court intensify. make mistake: protester interested seeing senate take seriously constitutional duty provide advice about, determine whether give withhold consent to, consequential supreme court nomination. care little senate operating check balance executive branch instead simply insist republicanled senate progressive activist want rubberstamp presidential appointment. ah, beauty motivated reasoning. hatch buddy shut nominating process claim they’re concerned politicization, hatch protested adopting controversial stance, claim justification pointing political reaction provoked. liberal left seeking bully republicanled senate ignoring constitutional responsibility destroying nation delicate system check balances,” hatch concludes. resolved ever move forward confirmation process toxic election season over.” advertisement: this variation argument judiciary committee chairman sen. chuck grassley made couple week ago lashed president democrat trying score many political point possible” putting forth nominee demanding hearing. hatch grassley want obstruct nominating process make seem like reaction obstruction – protest routine business governing – real abuse power. it’s clever half: they’d allow hearing go forward, politicization” they’re complaining democrat liberal wouldn’t happening. just significant weakness argument fact keep go back well defend position. blocking supreme court nomination length time republican mind never going easy sell politically, determined would worth little political trouble prevent obama getting another court pick. they’re already absorbing ton damage this, crack forming obstructionist wall. vulnerable bluestate republican senator like pat toomey pennsylvania running angry constituent forced break republican leadership. toomey said week he’ll agree meeting garland courtesy respect president judge.” others, like sen. jerry moran kansas, stating outright garland get hearing vote. would rather complaining voted wrong nominating somebody saying i’m job,” moran told constituent week. advertisement: these argument republican senator run directly counter leadership’s position, courteous” respectful” action deny garland consideration election, job” republican senate protect judiciary deleterious effect electionyear confirmation hearings. orrin hatch may twist knot argue bunch protester ruining fancy d.c. lunch meeting proof he’s right block garland nomination, really show republicans’ obstructionist plan going far painful politically hoped.",0,left,Salon,2016
"a nancy pelosi prepares make speakership official, opponent want know exit strategy",2018-11-29,"nancy pelosi nomination house speaker easily wednesday, getting vast majority house democrat vote her. thirtytwo democrat voted nominating pelosi speaker secret ballot, even though running unopposed. pelosi’s next big vote front entire house january 3, need flip least 18 dissenter win. after sweeping house wave election, democrat trying unite president donald trump behind pelosi. pelosi’s decade leadership experience — foundation behind pitch making member remain top spot — spurring small rebellion. pelosi no. 2 no. 3 house democrat steny hoyer jim clyburn ran unopposed wednesday. pelosi cutting deal last minute vote gather much support possible behind her, everyone board. though 32 vote far fewer 63 democrat voted minority leader two year ago, it’s signal number house democrat want pelosi longtime deputy step aside. directly speaker’s vote, pelosi met three vocal democratic opponents: reps. seth moulton (ma), kathleen rice (ny), tim ryan (oh). moulton rice particular pressed pelosi whether would provide clear transition plan ahead 2020, opening path new leader emerge. people need know leadership team plan turning rein next generation leaders,” rice told reporters. but rice characterized pelosi unwilling listen. unfortunately, concern dismissed outright,” said statement. nevertheless, pelosi era, began decade ago, extremely likely continue congress reconvenes january. the democratic leader sounded confident ever stepped microphone declared victory press conference — even vote still counted. i think we’re pretty good shape,” pelosi said. not young member want someone new pelosi face strongest criticism freshman young members, significant democratic leader nominated rep. joe kennedy (ma), young congress member argued pelosi experience build consensus party fight back trump. the symbolism kennedy, state never nancy” movement leader seth moulton, wasn’t lost people. other young member agreed kennedy, laying reason backed pelosi. she brilliant leader, someone experience, tenacity determination lead u direction that’s going produce prosperity americans,” said rep.elect ilhan omar (mn). think time dangerous crossroad country it’s going necessary someone experience take administration fight back make sure check balance needed.” rep. eric swalwell (ca), another democrat spoke pelosi’s behalf closeddoor caucus meeting tuesday, said he’s actively encouraging young democrat back pelosi existing leadership. the case is, super bowl midterms,” swalwell told vox. history super bowl, coach fired gatorade’s dumped him. let’s keep person got u here, also, she’s effective person.” there’s new blood leadership — top it telling competitive leadership race lowerranking slots: democratic caucus chair, vice chair, chair democratic congressional committee. contested race left versus establishment, also representation younger members, women, people color house. the caucus chair election day’s first contentious race, rep. hakeem jeffries (ny) beat rep. barbara lee (ca). lee jeffries member congressional black caucus, lee later agreed ageism sexism” play loss. (lee 72 year old; jeffries 48.) i absolutely think that’s case,” told reporters. i’m black woman institutional barrier still there, keep fighting.” member congressional progressive caucus backed lee, former progressive caucus chair. rep. pramila jayapal (wa), one caucus’s current cochairs, said hoped make history first africanamerican woman chair democratic caucus. i take issue generational change age, think idea resonate young people across country,” jayapal said. hoped result election — powered black women, voter color, woman — would resonance race.” jeffries new assistant democratic leader ben ray lujan new mexico, 46, two young, diverse addition leadership team. addition aren’t enough placate democrat hoped see new blood top leadership. even though progressive caucus disappointed outcome caucus chair’s race, group thrown full support behind pelosi, hoyer, clyburn team. now, jayapal others resolved wait generational change. what’s next pelosi, movement opposing her pelosi little month whip remaining vote need become speaker. need flip 18 vote — afford lose 17 vote still win. pelosi’s ally hope secret ballot vote today give member oppose chance vote secret fulfill promise voter districts, turn around vote yes public floor january. but freshman reiterated voting yes still wasn’t option. i break pledge vote come floor,” rep.elect max rose (ny) said statement. staten islander south brooklynites lied enough that’s ever be.” nothing’s changed,” rep.elect jason crow colorado, pelosi vote, told vox ahead caucus vote. crow later released statement didn’t specify he’d vote january. pelosi’s opponent knew would nominee. focused january vote, admitted isn’t much targeted group strategy. let member want do,” rep. kurt schrader (or) told reporter tuesday night. need get organized democrats. one big issue we’re agreement on, think everyone want work together, we’re going make big play tomorrow. january 3rd, we’ve got votes. it’s january 3.” it’s date pelosi focused on, too. still doesn’t opponent.",0,left,Vox,2018
everything think know ‘free speech’ lie,2019-08-20,"ready fight back? sign take action get three action inbox every week. receive occasional promotional offer program support nation’s journalism. read privacy policy here. sign take action get three action inbox every week. thank signing up. nation, check latest issue subscribe little $2 month! support progressive journalism nation reader supported: chip $10 help u continue write issue matter. nation reader supported: chip $10 help u continue write issue matter. fight back! sign take action we’ll send three meaningful action take week. receive occasional promotional offer program support nation’s journalism. read privacy policy here. sign take action we’ll send three meaningful action take week. thank signing up. nation, check latest issue travel nation first hear nation travel destinations, explore world kindred spirits. first hear nation travel destinations, explore world kindred spirits. sign wine club today. know support nation drinking wine? over weekend, group neonazis white supremacist marched portland. member leftwing group black clothes showed confront them. hundred nonmasked counterprotesters came, too, along 700 police officers. ad policy the police far outnumbered nazi masked groups. spent day protecting white supremacists—ushering around city, even bridge closed pedestrian car traffic could escape wrath portland residents. portland police tweeted protect everyone’s safety facilitating everyone’s 1st amendment right gather speak. foundation democracy critical portland’s identity.” event like one happen like clockwork days: small number nazi protest somewhere, usually guise freely expressing opinions, police protect mandate upholding first amendment. bolstering narrative speech protected costs, police, perhaps unwittingly, help smuggle white supremacist thought, policy, action american mainstream. conservative many liberals, part, lambast antifa” respecting free speech. trump even tweeted antifa might considered terrorist organization interrupting supposed right white supremacist march. over last three years, i’ve researching writing book free speech united states—going front line free speech battle charlottesville farright protests, college campuses, flashpoint police repression like standing rock. i’ve found research reporting free speech become rhetorical tool elide something much sinister: state’s support protection white supremacists, country’s unwillingness grapple racism vast inequality. i’ve disheartened see conservative fascist also liberal criticizing protest free speech right vile group america. new york time oped pages—really, every paper’s oped pages—have filled ostensible liberal warning young, leftist, progressive activist pushing america toward fascism. their argument usually harks back oftmisattributed quote: disapprove say, defend death right say it.” reasoning make clear united state deep misunderstanding free speech means. let’s start letter law: nothing first amendment prevents citizen (members antifa otherwise) interrupting someone’s protest. guarantee police protection white nationalists. limit ability congress passing law interfere speech. current issue view current issue most leftist talk wish government would ban nazi speech, government germany france have. instead, wish police department would spend vast amount resource protecting nazis, something legal mandate do. first amendment invoked portland police government officials, they’re simply misinterpreting law, reinterpreting extremely broad way that’s become acceptable largely thanks decade work part rightwing think tanks. the problem state’s defense nazis’ right free speech belies fact state suppressing speech countless way every day. already decided, example, private property right supersede speech rights: cannot protest walmart without kicked arrested, even shot decide protest someone’s home stand ground state. state local government decided, court upheld, requiring permit protest acceptable limit free speech, requiring insurance possible damage caused protest too—often limiting legal protest group afford it. and course, many instance police actively work people’s ability speak, whether january 20, 2017, protest hundred people arrested charged felony rioting vicinity broken windows, standing rock, police federal force broke peaceful demonstration behest private corporation. how get here? intentionally, turn out: decades, right claimed monopoly idea freedom” broadly—and speech exception. until 2015, koch brother employed man named richard fink political adviser. 1996 fink outlined philosophy conservative revolution philanthropy monthly: first, invest intellectual raw materials” national discourse—professorships, books, student groups. institution go produce idea that, middle stage production,” think tank disseminate digestible form public. then, according fink, it’s work lobbyist politician enact final product: policy. 1978, another conservative policy man named william simon, headed archconservative olin foundation, wrote idea weapons” naturally bloom: must funded grants, grants, grants, exchange books, books, books.” words, idea investment worthy rightwing cause political influence corporate power. these conservative influencers knew couldn’t simply push environmental deregulation tax cut rich, idea time odious much public. conservative intellectual insisted needed disingenuous, frame argument universally appealing term like freedom” prosperity,” order win americans. the best way to fund longterm pipeline academic research would make way mainstream. 2015, koch subsidizing program least 307 higher education institution like brown university’s political theory project mercatus center george mason university. devos family (led parent current secretary education, betsy devos) also spent $200 million conservative education research efforts, helped found james madison center free speech, instrumental defining money form speech citizen united ruling. fundamental center research conflation freedom corporation whatever want political first amendment freedom. billionaire pushed version free speech posited limiting carbon emissions, taxing rich, form redistribution equivalent infraction constitutional rights. this, needed talk market economic deregulation; needed present idea radical remedy overbearing liberal state. funded dozen book argued liberal essentially limiting farright speech political correctness. welcome era supposed free speech crisis. the late 1980s early 1990s saw publication plenty books, books, books” claimed conservative speech trampled left. popular allan bloom’s 1987 closing american mind, argued college student longer wanted learn american european classics. though book’s scope relatively narrow, used jumpingoff point medium onslaught antipc takes, including cover story newsweek called thought police” feature new york magazine new york time claiming college student suppress anyone didn’t agree them. bloom’s scholarship funded john m. olin center inquiry theory practice democracy university chicago. straight kochs’ raw materialtopublic discourse pipeline. today, manufactured free speech crisis” seen across united states, conservative group funded people claiming right similar infringed upon college campuses. group bankrolled provocateur like milo yiannopoulos, fund medium outlet like breitbart news whose coverage accentuates supposed violations. meanwhile, mainstream media, along many liberals, take conservative word, realizing it’s playing part multidecade campaign frame conservative white supremacist victims, opposed perpetrator hate. the billiondollar investment essentially rightwing propaganda worked: longer think free speech logically accurately. college protest conservative speaker really violation free speech? college students’ right protest—is important free speech issue? college already restrictive speech environment world, deciding enter campus via admission process, get taught every classroom, get teach it. is rejection uc berkeley free speech violation? might disagree decision, no, it’s not. don’t expect invited conservative christian universities, don’t view violation free speech either. conservative expect open invitation wherever please? importantly, many liberal defending them? similarly: counterprotests antifa tactic violation free speech? limit protest time, give state permission limit speech countless people without much fuss. i’d argue, example, mass incarceration disappearing immigrant much bigger threat free speech confrontation nazi streets. even believe antifa’s tactic amount free speech violation, must question violation retain attention–and ire political establishment mainstream media—while many limit free speech gotten pass. important free speech battle country—or we’ve convinced, decade ingenious campaigning, believe are?",0,left,Guest Writer - Left,2019
"this amnesty bill, penny say defense trump compromise offer dems",2019-01-19,"the white house flatly denied accusation conservative president trump’s new immigration plan saturday amnesty” illegal immigrants, insisting it’s temporary salve offer full pathway citizenship. there amnesty president’s plan pathway citizenship,” vice president mike penny told reporter white house, minute mr. trump laid proposal address oval office. mr. pence, acting chief staff mick mulvaney jared kushner, senior white house adviser president’s soninlaw, cast new deal best chance end government shutdown make sure employee don’t miss second paycheck shutdown nears month length. they called plan goodfaith attempt craft middle ground hardright, decried effort offer legal status illegal immigrants, hardleft, said resist money new border fencing, demand full amnesty illegal immigrant dreamers” condition attached. today represents compromise offer,” mr. penny said. mr. mulvaney, former member house, said he’s already democratic friend congress text say plan sound reasonable — though didn’t divulge names. indeed, far reaction democratic leader suggests try rally troop resist plan, saying give mr. trump want border security, going far enough help illegal immigrants. mr. penny brushed aside complaints, saying thought they’d written speech made,” urged democrat take new look mr. trump laid out. he official said put together plan talking rankandfile democrats, taking idea adding mr. trump wants. said decided talk backbencher try break gridlock left house speaker nancy pelosi told mr. trump meeting earlier month would never entertain border wall money. the president’s proposal would include $5.7 billion wallbuilding plans, well change make easier deport illegal immigrant families, cutting abuse asylum system — item he’s sought. in exchange, would offer hundred million dollar new humanitarian money safety health illegal immigrants, would restore program trump administration ended 2017 allow central american child apply u.s. asylum home countries, would create threeyear legal status 700,000 people currently obamaera daca program, 300,000 people humanitarian protections, might otherwise become illegal immigrant soon. the deal also includes item side generally agree on, technology scan drug vehicle legal border crossings, boost number immigration judge cut backlog cases. the senate take vote plan next week, mr. mulvaney said fate shutdown — workers’ paycheck — rest it. if bill filibustered tuesday … get paid,” said. while democrat attacked bill left, mr. trump’s supporter right enraged embracing legal status illegal immigrant — indeed, went beyond daca population also include 300,000 people temporary protected status. trump proposes amnesty. voted trump got jeb!” tweeted activist ann coulter, referring jeb bush, one mr. trump’s gop opponent 2016, prominent advocate legalizing illegal immigrants. that amnesty” complaint echoed immigration activists. mr. penny replied bill threeyear status this amnesty bill,” said. he mr. kushner, though, make clear find agreement democrat this, could build trust open door broader negotiation major immigration reforms. mr. penny replied bill threeyear status — though mr. kushner made clear find agreement democrat this, could build trust open door broader negotiation major immigration reforms. if get think way toward lot next steps,” mr. kushner said. lot done topic.” sign daily newsletter manage newsletter copyright © 2019 washington times, llc. click reprint permission.",2,right,Washington Times,2019
seattle police clearing lawless brutal protest zone,2020-07-02,"seattle (reuters) seattle authority moved wednesday dismantle protest zone city’s police chief derided lawless brutal” prompted u.s. president donald trump call action demonstrators. officers, clad helmet extra protective gear, entered autonomous zone” early midmorning arrested 31 people failure disperse, assault alleged crimes, according police department’s twitter feed. police moved retake zone seattle mayor jenny durkan declared gathering around police department’s east precinct cal anderson park unlawful assembly,” police chief, carmen best, said statement highlighted recent spate shooting death two teenagers. u.s. attorney general william barr commended best statement distinguishing right protest violent crime restoring rule law.” barr mention durkan, democrat target republican president’s ire. harry rick” hearns, protester said volunteered provide armed security chop 24 straight days, told reuters supported police crackdown 1,000 percent.” blamed violence outsider said marred otherwise successful monthlong occupation. we don’t represent violence. people brought us,” said hearns, 59. police walking east precinct wednesday, reestablishing control. week earlier, abandoned building following clash protester wake may 25 killing minneapolis george floyd, black man, hand city’s police. floyd’s death triggered nationwide wave largely peaceful demonstration racial injustice police brutality, giving rise seattle capitol hill occupied protest (chop) zone east downtown. the chop become lawless brutal. four shooting — two fatal — robberies, assaults, violence countless property crime occurred severalblock area,” best said. trump demanding local authority eject protesters, labeled domestic terrorists.” conservative pundit pointed zone seattle support argument protest across country le peaceful portrayed. black armored vehicle batonwielding officer patrolled perimeter area barricaded spraypainted plywood, marked phrase like life don’t matter black life matter” rip e precinct.” bicycle police employed three dozen bike create barricade east pike 12th avenue, allowing city crew take protesters’ tents. officer sipped starbucks’ coffee, evidence operation met serious resistance. the zone become le crowded active past several days. crowd came thousand listen speech police brutality marvel street art commemorating black life disappeared, medic station multiple free food tents. slideshow (6 images) business area, trendy neighborhood hipster bar boutiques, pushing tougher stance authorities. attorney filed two class action lawsuit city seattle, including one aimed preventing establishment lawless autonomous zones” future. lencho williams, roused police chop encampment wednesday, said protester would regroup. said movement become disorganized three original demand — defund police, fund black community amnesty demonstrator — morphed 12. we’re going back. tomorrow, next day. can’t stop revolution. black life matter forever,” said williams, 32.",1,center,Reuters,2020
north korea praise trump enthusiasm historic summit,2018-06-13,"north korean leader kim jongun praising president trump’s realistic” approach negotiation pyongyang, north korea’s leading staterun newspaper reported wednesday landmark summit two leaders. mr. kim highly praised president’s enthusiasm resolve matter realistic way dialogue negotiations, away hostilitywoven past,” newspaper rodong sinmun reported extensive coverage summit. the paper also reported mr. kim mr. trump gladly accepted other’s invitation” visit pyongyang washington, respectively, followup meeting denuclearization summit. at meeting singapore, mr. kim pledged complete denuclearization” korean peninsula, although agreement lack detail could achieved. the coverage staterun paper, including 33 image mr. trump, mr. kim others summit, praised the top leader two country put end extreme hostile relation dprk u.s.” according summary nk news, coverage north korea highlighted mr. trump’s promise end joint u.s.south korea military exercises, didn’t mention mr. kim’s promise destroy major missileengine test site north korea. mr. trump, returned white house wednesday morning, said result summit, everybody feel much safer day took office.” there longer nuclear threat north korea,” tweeted. meeting kim jong un interesting positive experience. north korea great potential future!” democrat scoffing president’s assessment. this truly delusional,” tweeted sen. chris van hollen, maryland democrat. [north korea] arsenal today 48 hour ago. really think big photoop ended [north korea‘s] nuclear program? hope equal reality.” sign daily newsletter manage newsletter copyright © 2019 washington times, llc. click reprint permission.",2,right,Washington Times,2018
brennan: russia may successfully recruited trump campaign aide,2017-05-23,"brennan: russia may successfully recruited trump campaign aide former cia director also say fbi probe whether russia meddled election ‘well founded.’ former cia director john brennan said tuesday concern russian official may successfully recruited aide donald trump’s campaign help kremlin’s effort influence last year’s presidential election. i encountered aware information intelligence revealed contact interaction russian official u.s. person involved trump campaign concerned known russian effort suborn individuals, told lawmakers. raised question mind whether russian able gain cooperation individuals. story continued below his remarks, house intelligence committee, direct acknowledgment yet current former u.s. official russia sought recruit american help effort affect 2016 contest. remark also complicate matter president donald trump, dismissed investigation russia’s election meddling witch hunt.” brennan said time stepped cia director jan. 20, unresolved question mind whether russian successful getting u.s. persons, involved campaign not, work behalf, again, either witting unwitting fashion.” he said believed fbi’s investigation possible coordination trump campaign moscow certainly well founded needed look issues.” the house senate intelligence committee also investigating russia’s meddling presidential election, including allegation coordination trump campaign moscow. fbi’s investigation became serious last week — potentially troublesome trump — naming special prosecutor, former fbi director robert mueller, oversee it. brennan made clear tuesday position say whether interaction saw u.s. person russia amounted collusion, noting cia gather intelligence investigate crimes. said passed evidence collected cia fbi, handle investigations. politico playbook newsletter sign today receive #1rated newsletter politics email sign signing agree receive email newsletter alert politico. unsubscribe time. site protected recaptcha google privacy policy term service apply. i know sufficient basis information intelligence required investigation bureau determine whether u.s. person actively conspiring colluding russian officials, brennan explained. asked rep. tom rooney (rfla.) saw evidence collusion time cia director, brennan responded: worried number contact russian u.s. persons.” a white house spokesman said statement tuesday hearing back weve saying along: despite year investigation, still evidence russiatrump campaign collusion. brennan also told lawmaker belief first u.s. official discus russia effort interfere presidential election. said last august contacted head russia’s federal security service, alexander bortnikov, raised issue russia election meddling. said warned bortnikov interference would negative impact u.s.russia relations. he said bortnikov denied russia meddling election also pledged relay brennan’s message russian president vladimir putin. it clear everyone russia brazenly interfered 2016 presidential election process undertook activity despite strong protest explicit warning so,” brennan told lawmakers. brennan also denounced leak classified information continue appear news media, including detail trump’s recent oval office meeting russia’s foreign minister ambassador. these continue very, damaging leaks, find appalling, need tracked down, brennan said. brennan asked comment report trump shared sensitive intelligence russian official oval office meeting might jeopardized sensitive intelligencesharing relationship foreign partner. former cia chief noted classified intelligence routinely shared foreign countries, trump made spontaneous decision so, would violated two protocols.” one intelligence, classified intelligence, shared visiting foreign minister local ambassadors. shared intelligence channel need handled right way,” brennan said. secondly, sharing classified intelligence foreign partners, need go back originating agency make sure language — even providing substance — going reveal source method compromise future collection capability.” several lawmaker asked brennan whether russia collected damaging information hillary clinton release presidential campaign. brennan declined comment whether damaging information exists said it’s possible russia saved information could released clinton election damage presidency.",0,left,Politico,2017
