title,date,content_original,bias,bias_text,source,year
"u.s. payroll rise 312,000, wage accelerate job blowout",2019-01-04,"u.s. employer added worker 10 month wage gain accelerated laborforce participation jumped, reflecting robust job market nevertheless face mounting risk 2019. nonfarm payroll increased 312,000 december, easily topping forecasts, upwardly revised 176,000 gain prior month, labor department report showed friday. average hourly earnings rose 3.2 percent year earlier, projected matching fastest pace since 2009. meanwhile, jobless rate rose fivedecade low 3.9 percent, reflecting people actively seeking work. the dollar surged, u.s. stock future remained higher treasury tumbled following strong report. hiring wage increase support consumer spending offer respite spate weak economic data cut corporate revenue forecast fueled stockmarket jitters. still, may hard replicate labormarket gain 2019 amid u.s.china tariff war, softening manufacturing, housing slowdown projected cooling global growth. federal reserve chairman jerome powell scheduled speak later friday morning atlanta. report line fed’s view healthy job market official last month penciled two interestrate hike 2019, central bank may need evidence strength moving forward next increase following four 2018. the data probably brought huge sigh relief constitution avenue,” site fed’s headquarters washington, said torsten slok, chief international economist deutsche bank ag. figure take pressure powell downplay dotplot rate forecast policy makers, chairman easily justify” additional hikes, slok said bloomberg television. before friday’s report, investor begun betting policy maker instead end cutting borrowing costs. now, give fed comfort assessment economy correct they’re track rate increase year,” said michael gapen, chief u.s. economist barclays plc. the figure brought 2018 payroll gain 2.64 million, 2.19 million 2017. economist expected pace gain ease year, consistent forecast gross domestic product growth moderate amid trade war fading boost trump administration’s tax cuts. even so, president donald trump likely cheer result evidence policy still boosting economy, rather dragging down. what economist say strongest employment report economic cycle hand down. we’ve seen greater job gain months, plus300,000 number along another increase average hourly earnings clearly signal economic expansion ended 2018 strong footing. perhaps surprising twotenths rise unemployment rate due increase participation. it’s one month data, talk fed cutting rate near future table now. tim mahedy, bloomberg economics the labor strength spanned industries, including biggest gain construction since february, manufacturing job added year. private service provider boosted payroll 227,000, year, amid gain education health services, leisure hospitality, retail. while unemployment rate increased fivemonth high, may much concern participation rate rose 63.1 percent highest since september 2017 62.9 percent. jobless rate remains well level central banker consider sustainable long run. average hourly earnings private worker rose 0.4 percent prior month following 0.2 percent gain, report showed. annual increase followed 3.1 percent advance. another measure, average hourly earnings production non supervisory workers, increased 3.3 percent year earlier. while worker pay risen gradually economic expansion, company competing vigorously recent month attract retain workers. get more private payroll rose 301,000, well median estimate 185,000. government payroll increased 11,000. the employmentpopulation ratio, another broad gauge labormarket health, unchanged 60.6 percent. the average workweek increased 34.5 hour 34.4 hour prior month; shorter workweek effect boosting average hourly pay. the u6, underemployment rate, unchanged 7.6 percent. measure includes parttime worker want fulltime job people le active seeking work. in annual revision data based household survey, unemployment rate october increased 3.8 percent 3.7 percent. labor department economic release proceeding scheduled, agency isn’t part partial federal government shutdown. — assistance chris middleton, sophie caronello, christopher condon",1,center,Bloomberg,2019
"joe biden democrat past, new allegation mean might future",2019-04-02,"joe biden democrat past, new allegation mean might future enlarge image toggle caption rick bowmer/ap rick bowmer/ap welcome nightmare frontrunner democratic nomination president, joe. two woman complained touched inappropriately former vice president joe biden, leading (if still undeclared) candidate democratic presidential nomination 2020. bidens poll numbers, far overwhelming, still best everwidening democratic field. story even hint biden scandal going lead newscast leap front page. these two woman allegations, themselves, unlikely determine trajectory bidens candidacy. even viral video clip shoulderrubbing uncle joe routine last word. but constitute serious concern biden backers, highlight fundamental vulnerability burden make another bid oval office. on obvious level, complaint kind renew criticism bidens past performance issue affecting woman people color, two constituency likely matter choosing next democratic nominee. but deeper level, story reinforce perception 76yearold biden partially reconstructed man last century — embodiment attitude earlier era. basic vulnerability cast candidate past party selling party future. npr politics podcast woman accuses biden unwanted touching; didnt intend inappropriate woman accuses biden unwanted touching; didnt intend inappropriate listen · 17:45 17:45 biden already apologized handling anita hill hearing 1991, hill described sexually harassed supreme court nominee clarence thomas. biden chairman senate judiciary committee failed give her, words, hearing deserved. although biden ultimately voted thomas, rest allmale panel hearing often gave impression hill trial. year ago, biden also expressed regret position took early year career delaware senate, opposed, among things, busing achieve racial integration schools. recently, regretted public support 1994 crime bill widely seen prejudicial africanamericans. such contrition may help biden mend fences. adjusting aura attachment past trickier proposition. perception biden old school old fashioned liability shed — also basis appeal many older, white, workingclass democrat independents. no one forget failure connect many voter drove hillary clinton share overall white vote 37 percent cost election. no one expects biden win back majority white vote party. getting back 40 percent would put 2008 barack obama 1990s bill clinton probably put white house. biden product irish catholic immigrant scranton, pa. natural appeal pennsylvania great lake state clinton narrowly lost 2016 major part case party best shot president trump. it must said complaint two woman describe brief incident took place public, one 2014 one 2009. offense many bidens generation would regard minor. one recent accuser said smelled hair kissed top head. say put hand around neck, turned head rubbed nose her. it wasnt sexual, grab head, amy lappos told hartford courant monday. lappos, time, aide connecticut rep. jim himes. put hand around neck pulled rub nose me. pulling in, thought going kiss mouth. perhaps shocked one expressed shock account previously. biden prime example jerry seinfeld called close talker, one brings face uncomfortably near even moment introduction. beyond that, long known overly familiar physically exuberant toward woman met, woman ages. 2014, nprs tamara keith reported biden leaning plant kiss woman turn 101 year old. beyond that, inclined rub woman shoulder hold hand get close face. recent accuser seemed suggest behavior weird frightening, embarrassing threatening. given litany male offense brought light past two year #metoo movement, incident may seem relatively harmless. but house speaker nancy pelosi, democratic party highestranking woman, said tuesday morning allegation biden disqualifying, need join straightarm club change behavior. he understand world people space important them, pelosi said panel event sponsored politico, whats important receive necessarily intended it. and said apology enough. say, im sorry offended, apology, pelosi said. its, im sorry invaded space, not, im sorry offended. others, including woman met known biden years, would say reveal personality character — style fitness office. widely quoted oped usa today former biden aide elizabeth e. alexander offered spirited defense: was, always champion woman equality. some also wonder biden, 76, seems target vermont sen. bernie sanders, deal allegation sexual harassment staffer within 2016 campaign. sander is, all, even older biden least much product earlier time. but sanders, outsider candidate call democratic socialist, accused inappropriate contact himself, also found 2016 connection outsider voter adopted democratic party. especially spoke young, regularly beating clinton among primary voter younger 30. even among africanamericans, otherwise heavily favored clinton, younger 30 preferred sanders. because never creature establishment, inside outside party, sander seems new fresh even youthful sense. biden, despite eight year obamas side, remains rooted much older world washington greeted freshman senator 1973 — nearly half century ago. on hand, biden suffers this, main beneficiary really another white man late 70s? fundamental issue male sense entitlement regarding woman body personal space — lack socially enforced boundary — message may need natural messenger. someone innate sense woman still experience country. someone, like, woman.",1,center,NPR Online News,2019
gingrich caution gop overreach scandal,2013-05-17,"gingrich caution gop overreach scandal from morning edition: newt gingrich risk republican overreach former house speaker newt gingrich, frontandcenter republicanled impeachment president clinton 1998, cautioning gop colleague risk appearing eager dig scandal dogging obama administration. i think overreached 98 — hows quote use? gingrich told nprs mara liasson story friday broadcast morning edition. now, say gingrich, republican proceed caution. need calm factual, said. example, [house] subcommittee ... invite every single tea party, conservative, patriot group messed irs — every single one — come testify, build deadening record many different people right abused administration. enlarge image toggle caption christian gooden/st. louis postdispatch /mct /landov christian gooden/st. louis postdispatch /mct /landov the first hearing, nowaxed former head irs, set morning. a weve reporting, obama administration faced with: irs scandal, involves singling conservative group extra scrutiny applied taxexempt status. first amendmentrelated objection seizure associated press journalist phone records. continued scrutiny response attack american last september benghazi, libya. gingrichs view republican proceed echo expressed gop leader piece published thursday evening politico: republican worried one thing could screw political gift three obama administration controversy once: fellow republicans. top gop leader privately warning member put sock come silly call impeachment overthetop comparison watergate. want member focus month factfinding investigation — rhetorical fury. earlier week, washington post fix blog wrote that:",1,center,NPR Online News,2013
$474m 4 failed obamacare exchange,2014-05-11,"some contractor continue insist fix possible. $474m 4 failed aca exchange nearly half billion dollar federal money spent developing four state obamacare exchange shamble — final price tag salvaging may go sharply higher. each state — massachusetts, oregon, nevada maryland — embraced obamacare, underperformed. come scathing criticism face month uncertainty rush rebuild system transition federal exchange. story continued below the federal government caught writing still exorbitant check give second chance creating viable exchange or, lesser although inexpensive sum, adding still state healthcare.gov. federal system already serving 36 states, far originally anticipated. ( also politico: massachusetts ditch romneycare health exchange) a contractor involved, borne blame exchange debacles, continue insist fix possible. others braced possible legal action waiting hear nowtainted contract terminated. the $474 million spent four state includes cost official publicly detailed date. climb state like minnesota hawaii, suffered similarly dysfunctional exchanges, added. their total fraction $4.698 billion nonpartisan kaiser family foundation calculates federal government approved state since 2011 help determine whether create exchange assist so. still, amount money appears wasted prompting call far greater accountability. ( cartoons: matt wuerker obamacare) where funding left four troubled states? nevada, one, still trying figure future. oregon decided switch healthcare.gov. maryland want fix exchange, maybe incorporating worked connecticut. massachusetts actually want — build portal scratch planning move federal exchange backup. massachusetts’ dualtrack approach could require $120 million top $170 million already awarded. cost nearly twice much state simply bail connector, official seem banking part obama administration’s greater interest helping massachusetts exchange — oncepioneering model obamacare — survive. josh archambault, senior fellow rightleaning foundation government accountability, argued state’s effort salvage exchange facesaving exercise. ( also politico: full health care policy coverage) instead quixotic sprint rebuild whole site five months, state official instead pivot quickly utilize federal exchange, saving taxpayer ten million dollar process,” said. state official warned left initial federal award may needed end contract cgi, vendor built connector. acknowledged thursday guarantee additional federal funding. you two choices,” rep. stephen lynch (dmass.) said last week. one expend even greater amount money something limited success thus far going federal exchange. … there’s simplicity that, think may within commonwealth would like go.” follow @politico this article tagged under: massachusetts nevada oregon politics maryland obamacare",0,left,Politico,2014
choosing right trump secretary education,2016-11-21,"(dreamstime image) a tenitem litmus test help find best conservative pick the trump cabinet slowly starting take shape. although beltway ritual much interest washington insider american large, stake high. old saw it, personnel policy.” given presidentelect’s disinterest policy particulars, especially applies trump. advertisement advertisement the focus key position state, treasury, defense, perch oncesleepy department education obamaadministration official handed troubling decisions. obama’s minions, wildly overreaching, best shove common core nation’s throat, told school could longer allow student use locker room based biology, pressed college adopt lawless kangaroo court response nonexistent campus rape epidemic,” fought let federal bureaucrat dictate local school spending policies, championed racebased quota school discipline. the next administration opportunity either set thing right make permanent obama’s unfortunate legacy. matter immensely lead trump’s department education. it’s enough person support school choice reformer.” least important stand ready roll back obamaera overreach, restore educational federalism, roll back regulatory creep, fight politically correct fever dream education’s liberal elite. unfortunately, among name floated secretary education, several seemed bettersuited third obama term task hand. advertisement let’s hope trump get right. talented team working education transition, help. trump conservative, it’s foolish rely choosing one. trump make wrong call, stake high republican senator turn blind eye. gop senator need ask right question stand ready reject nominee fails fit bill. looking for? they apply straightforward, tenitem litmus test. trump’s nominee must have: advertisement advertisement a consistent record opposing federal effort promote common core tell state ought evaluate teachers. clear grasp egregiously department education’s office civil right overstepped statutory authority, ability forcefully articulate new administration need it. ironclad commitment abide actual legislative language every student succeeds act, stop federal bureaucrat want venture beyond law order micromanage state school systems. demonstrated willingness call political bias endemic higher education. mean nominee publicly denounced effort stymie speech, disinvite conservative speakers, casually brand conservative racist xenophobes. willingness enthusiastically champion form school choice, families. mean embracing charter schools, also virtual schools, school vouchers, tuition tax credits, education saving accounts. nominee see innovation boutique program lowincome family alternative benefit education system overall. conviction forprofit enterprise natural healthy part america’s diverse educational ecosystem. mean believing forprofit college charter schools, instance, judged merit free compete level playing field. would mark sharp reversal obamaera crusade vilify forprofit education. advertisement advertisement record calling testing mania birthed bush’s child left behind obama’s race top. doesn’t mean nominee need antitesting,” shown ability challenge faddish convention gone far. clear uncompromising record opposing big federal education program record opposing call increased federal education spending. unapologetic insistence college affordability giving student free ride, entering partnership taxpayer — viable policy solution must serve student taxpayers. clear recognition issue early childhood education data privacy need skeptically scrutinize wellmeaning plan beltway dogooders. advertisement this probably look pretty commonsensical conservatives. that’s point. education, reform” camp rife politically correct, biggovernment liberal happen like charter schooling dislike teacher unions. liberal reformer certainly admirable traits, none good choice secretary education. conservative demand principled pick, senate shouldn’t confirm anyone doesn’t meet bill.",2,right,National Review,2016
how many republican george soros backing november?,2018-09-19,"soros fund management, private investment management fund george soros, generally leftleaning supportive democratic candidates, sometimes farleft financier soros fund give candidate (r) next name. earlier week, took look koch brother examined instance partisan narrative doesnt exactly match reality– though often perceived partisan republicans, koch industry give money handful democratic politician years. and align koch values, always doctrinaire republican (e.g. open borders, increased immigration, drug decriminalization, gay marriage, right choose), sometimes (e.g. financial deregulation lower corporate tax rates), happy koch industry various arm koch network fork cash campaign advertising. according public fec donation record made available opensecrets.org, 2018 midterm election cycle, soros fund management totaled nearly $207,000 donations, part money going democrat like claire mccaskill, tim kaine, kirsten gillibrand, elizabeth warren. but republican favored campaign contribution well. includes u.s. senator john barrasso (rwy), who received $5,000 contributions; u.s. rep. brian fitzpatrick (rpa), who also received $5,000 campaign donations; u.s. senator roger wicker (rms), who also bagged cool five grand soros fund management; even senator ted cruz (rtx), who given $2,500 towards reelection campaign; senator lindsey graham (rsc), who received $1,000. in case didnt know it, political contribution individuals, companies, private organization public data collected published fec, opensecrets.org project nonpartisan, nonprofit center responsive politics, make information available easytonavigate platform. the center founded 1983 two retired u.s. senators– frank church, democrat idaho, hugh scott republican pennsylvania. opensecrets important tool discerning voter spend minute take see political campaign donation coming theyre going to. independent voter discerning – thats dont vote straight party line every ballot. make determination candidate prefer. following money important making determination checking voting records, past career achievements, researching public statement candidate made public policy. one important thing remember powerhouse billionaire like george soros david koch donation may seem entirely partisan maybe even strictly ideological, enormous stake special interest private business magnates. may picked team play for, end buying influence congress make sure policy swing way possible protect lucrative profit businesses– least dont swing hard. george soros news today coauthoring oped titled, better bailout possible, argues congress written mortgage adjust actual market value real estate properties, injected capital struggling financials equity stake banks, effectively nationalizing them. for one independent author take 20072008 financial crisis housing loan market, check out: it’s ten year since wall street financial crisis, ivn. photo credit: alexandros michailidis / shutterstock.com",1,center,IVN,2018
ivanka trump jared kushner face pressure speak antisemitism,2017-08-18,"the jewish couple kept quiet since president’s defence antisemitic protesters. asks rabbi: ‘who know set people edge?’ ivanka trump husband, jared kushner, facing potentially awkward reception washington’s jewish community donald trump’s astonishing defence antisemitic protesters. the u president’s daughter soninlaw conspicuously silent since reiterated claim tuesday sides” responsible last saturday’s violent clash charlottesville, virginia, left one civil right activist dead. white supremacist waved insignia nazi germany, abused kushner yelled: jew replace us.” ivanka converted judaism – rabbi oversaw process condemned trump’s moral equivalency equivocation” – ahead 2009 wedding jared. couple practising modern orthodox jew able separate expression faith white house role adviser president. far. trump try mend relationship jewish community past slight read more that’s question swirling around jewish community since 9 november,” said rabbi shira stutman sixth & historic synagogue washington. it’s also jewish school go to, it’s also jewish preschool go to. community taken tack letting be. know set people edge?” it time ivanka jared take stand, added: way behave feel jewish principle understand them. cling hope history reveal somehow necessary there, seems le le likely.” since moving new york, ivanka jared attended theshul nation’s capital, chabadlubavitch synagogue near dupont circle. reputation bipartisanship leaving politics door. official barack obama’s trump’s camp attended and, one occasion presidential transition, time. rabbi levi shemtov gave speech ivanka jared first arrived, urging congregant avoid political confrontations, incidents. one occasion, man excoriated shemtov allowing in. shemtov patiently explained man rabbi synagogue, place welcome come pray. ivanka jared accompanied secret service who, according source frequently attends synagogue, work maintain discreet presence. source described jared humble, quiet, simple. unless knew was, wouldn’t think anything special.” shemtov declined comment thursday. someone step threshold synagogue, i’d prefer respect privacy,” said. arnold resnicoff, rabbi military veteran due give prayer opening proforma session house representative friday, said thought confrontation theshul nation’s capital unlikely. rabbi see reaching side aisle go way host event bring republican democrat together,” said. think would respect jared ivanka put sin father them.” jewish member trump administration remained largely tightlipped since president claimed fine people sides” saturday’s mayhem. national economic adviser gary cohn described several acquaintance disgusted” deeply upset”, new york time reported. ivanka tweeted sunday: place society racism, white supremacy neonazis.” given indication crisis conscience since father’s scattergun press conference gilded lobby trump tower tuesday. resnicoff believe couple resign administration. think jared ivanka honest term thought rally, including racism antisemitism displayed marchers. think honest thought position public asked question – would respect right withhold public comment president’s remarks, honest private.” some jewish community express sympathy jared ivanka’s personal conflict. rabbi david shneyer, founder director kolel sanctuary & renewal center beallsville, maryland, said: would hope conversation father inappropriateness word actions. heart go feel caught something pretty ugly. i’d like see every republican take stand come forceful statement. anyone white house moral integrity take stand. it’s realistic expect walk away father.” rabbi arthur green, rector hebrew college rabbinical school newton, massachusetts, added: feel terrible bed man. gary cohn steven mnuchin [the treasury secretary, jewish] challenged leave. jared ivanka obviously can’t. it’s family. may value holding bit. edge considered close unhinged.” green added ivanka jared examine issue conscience” rather debate synagogue. also noted ben carson, african american serving secretary housing urban development, also yet speak tragedy aftermath. maybe should.” trump’s defender insist president racist point fact jewish grandchildren. michael cohen, president’s personal lawyer, jewish, told reporters: know president trump heart. good man doesn’t racist bone body. morning receiving horrific comment antiblack, racist, etc supporting trump. it’s wrong!” but democrat demanded president’s daughter soninlaw step up. ron klein, jewish former congressman florida, said: question is, jared ivanka? don’t want hear vacation vancouver. they’re part white house team, they’re jewish, presume care antisemitism, come speak concerns? if president retract comment resign true jewish member administration. president need get line act like president him.” ivanka jared likely come pressure jewish community washington, klein added. family loyalty one thing, it’s country. democrat pushing it, jewish people stripes. high holiday year going little tense there.”",0,left,The Guardian,2017
suit cite statesã¢â‚¬â¢ right behalf gay right,2012-07-10,"the federal appeal court boston may 31 struck part marriage law concern federal benefits, saying good reason treat married couple differently others. on june 29, paul d. clement, learned day largely lost health care case, back supreme court. asked justice hear appeal boston decision uphold marriage law. four day later, solicitor general donald b. verrilli jr., successfully defended health care law, agreed new case warranted review. said justice strike marriage law. the appeal court ruling boston largely based equal protection principles. dash federalism it, too, one reminiscent argument health care case. marriage traditionally governed state law, judge michael boudin wrote unanimous threejudge panel appeal court, raising federalism concern warranted close look whether marriage law justified. the trial judge, joseph l. tauro, gone further, saying marriage law overstepped congress’s power attach condition federal grant states. instance, judge tauro wrote, department veteran affair threatened take back $19 million massachusetts allowed burial veteran’s samesex spouse cemetery built maintained federal money. newsletter sign continue reading main story please verify youre robot clicking box. invalid email address. please reenter. must select newsletter subscribe to. sign receive email containing news content , update promotion new york times. may optout time. agree receive occasional update special offer new york times product services. thank subscribing. error occurred. please try later. view new york time newsletters. most people take part judge tauro’s opinion seriously, appeal court rejected it. month supreme court limited health care law’s medicaid expansion along similar lines. the important point federalism, said mr. dellinger, former clinton administration lawyer, two interest sometimes odds case samesex marriage line here. gay right states’ right side case,” said. advertisement continue reading main story mr. verrilli, part, find awkward position. ordinarily job executive branch defend law enacted congress, justice department defend marriage law early obama administration. last year, though, attorney general eric h. holder jr. announced aboutface, saying president obama concluded law unconstitutional. the administration would continue enforce law, mr. holder said, would longer defend court. after administration’s move, house republican intervened case defend law. turned mr. clement, sometimes seems handling every important case supreme court docket. in supreme court petition, mr. clement wrote justice hear case legislator equipped litigate. house forced position defending numerous lawsuit challenging doma across nation,” said. role justice department — house — institutionally designed.” the seven samesex couple three surviving spouse actually challenging law yet heard from, presumably urge supreme court deny review. every reason think court agree hear case, similar one california, shortly justice return summer break, argument around january decision june. both side looking support principle animated health care decision. petition, mr. clement quoted observation justice oliver wendell holmes jr., one chief justice john g. robert jr.’s touchstones, judging constitutionality act congress gravest delicate duty court called perform.” mr. verrilli went adversary one better, actually citing fivedayold health care decision, national federation independent business v. sebelius, probably first appearance supreme court brief. health care case, mr. verrilli reminded justices, appointed lawyer argue position neither party embraced. marriage case, plaintiff justice department agree law unconstitutional, mr. verrilli said, would similarly sensible allow mr. clement say.",0,left,New York Times - News,2012
"syria chemical weapons: red line crossed, senator say",2013-04-25,"sen. john mccain called arming opposition. syria, sarin intel known last week some member congress told last week united state evidence syrian killed using chemical sarin, according source familiar briefings. the senate house intelligence committee briefed administration official threat syria recently last week, several source familiar briefing say lawmaker told three people died sarin poisoning. story continued below these source could speak attribution, intelligence briefing confidential lawmaker aide sworn secrecy. ( also politico: hagel: chemical weapon used syria) the white house publicly acknowledged thursday syria used chemical weapons, leading several senator called obama administration step response. it’s pretty obvious red line crossed,” sen. john mccain (rariz.) told reporters. the situation syria unacceptable,” added. president united state said would red line used chemical weapons. president united state told u used chemical weapons.” mccain, advocating intervention syria years, called arming opposition, step white house resisted thus far, establishing safe zone taking proactive step ensure chemical weapon don’t fall wrong hands. it mean boot ground,” mccain said. senator received briefing thursday morning several officials, including secretary state john kerry. house lawmaker receive briefing 9:30 a.m. friday. sen. dianne feinstein (dcalif.), chair senate intelligence committee, said called national community respond crossing red lines.” i concerned public acknowledgement, president [bashar] assad may calculate nothing lose likelihood escalate conflict therefore increases,” feinstein said. also important world understands use weapon mass destruction, sarin, countenanced, clearly assad must go.”",0,left,Politico,2013
medias biggest kavanaugh misses: aspiring hit piece supreme court pick draw mockery,2018-08-20,"the landscape presidential nominee coverage littered example pick withered political medium scrutiny, like harriet miers george w. bush tom daschle barack obama. yet string wouldbe medium hit president trump’s supreme court nominee, brett kavanaugh, fizzled impact little dent image and, cases, backfiring news outlet published them. this includes article exposing spent big buck baseball game and, recently, detailed new yorker analysis college sport reporting three decade ago quote one academic, somehow, asserting kavanaughs college basketball article show would endorse unlimited presidential power trump. to conservatives, story speak stillstruggling effort smear otherwise qualified nominee. going forward, sad smear campaign set troubling precedent future nominee regardless president is,” conservative strategist chris barron said. the new york time added list published recent story internal email show kavanaugh helped [bush] administration’s effort win senate confirmation one mr. bush’s disputed judicial nominees, despite testifying 2006 nominee charles w. pickering sr. one judicial nominee primarily handling. the piece reflected democratic question whether kavanaugh misled senate. however, national review david french contacted pickering, said time try contact report and, further, didnt remember interacting kavanaugh even confirmation fight. he said statement: worked attorney white house counsel’s office, cannot recall single interaction brett kavanaugh judicial nomination. even remember knowing name time. 2006 testimony accurate.” the daily wire published story mocking time report, writing sarcastically really” got kavanaugh time. combine purchase baseball ticket love beer might take guy down,” column said. this reference recent hit kavanaugh left barely scuff. last month, washington post mocked report kavanaugh racked credit card debt washington national baseball ticket even though paid bill. paper homed kavanaugh incurring ten thousand dollar credit card debt buying baseball ticket past decade” waited fourth paragraph mention paid bill. propublica took thing step last week, soliciting reader help figure attended game headline, go washington national game supreme court nominee brett kavanaugh?” bizarre post subhead, trump’s pick baseball fan racked considerable debt buying season tickets. help u figure went nominated judge.” hope, seems, spring eternal newsroom political agenda,” national review’s thomas jipping wrote reaction propublica’s piece. newsbusters managing editor curtis houck told fox news propublica’s piece go dictionary ‘fishing expedition’ look like.” then there new yorkers newly published deep dive college sport article kavanaugh wrote yale daily news mid1980s searching clue might rule critical issues.” the article asks, could hint potential supreme court ruling headline like ‘elis trounce jaspers’ ‘hoopsters head west?’ prestigious magazine brought experts,” including veteran sport illustrated writer professor northwestern, harvard yale explain sport article three decade ago could foreshadow position supreme court decisions. one example every college hoop player described either blazing icecold,” sport illustrated writer said could indicate kind goodevil, hotcold, manichean world view.” his tendency approach story angle set forth coach indicates doesn’t want buck authority figure … would make sense supported unlimited presidential power,” northwestern’s j. a. adande also told magazine. further, harvard law professor obama mentor laurence tribe seized kavanaugh description single basketball player completely dominate game.” tribe opined piece: kavanaugh’s seeming fascination singleplayer domination might muscular view executive power.” the washington post july also published feature elite” world kavanaugh. addition tale attending expensive prep school living nice house, story noted kavanaugh’s neighborhood bartender knew a middleaged guy named brett like pop budweiser burger” didn’t idea judge. redstate’s sarah rumpf wrote, sound like humble, downtoearth guy,” suggested post’s headline something along line of, scotus nominee humble didn’t even tell favorite bartender lawyer.” kavanaughs confirmation hearing set begin labor day. democrat searching file line attack sure dig year bush white house, pickering controversy arose. but white house deputy press secretary raj shah told time democrat making increasingly desperate baseless attacks” asked kavanaugh’s role pickering’s nomination. met various lawyer white house, doesn’t remember meeting interacting kavanaugh even once.” kavanaughs year working independent counsel ken starr also microscope. latest article era, post ran piece monday titled, brett kavanaugh memo detailed explicit question clinton.” the story focused 20yearold memo kavanaugh reportedly opposed giving thenpresident bill clinton break” monica lewinsky investigation. time, kavanaugh reportedly came question clinton including, monica lewinsky say inserted cigar vagina oval office area, would lying?” it unclear whether report damage kavanaugh either, provide critic fodder paint nominee dirty mind going way expose sitting democratic president misconduct.",2,right,Fox News,2018
kamala harris officially enters 2020 u presidential race,2019-01-21,"democratic senator portrays fighter justice equality enters crowded field candidate vying take trump kamala harris, barrierbreaking california senator state’s former attorney general, officially launched presidential campaign 2020, jumping increasingly diverse democratic field far dominated new generation woman minority candidates. harris, daughter immigrant india jamaica, launched campaign white house monday – america’s martin luther king jr day holiday – appearance abc’s good morning america. let’s this, together. let’s claim future. ourselves, children, country,” harris , 54, said campaign video released coincide appearance morning television show. kamala harris (@kamalaharris) im running president. let together. join us: https://t.co/9kwgflgzha pic.twitter.com/otf2ez7t1p the firstterm senator portrayed fighter justice, decency equality video. they’re value american cherish, they’re line now,” harris says. future country depends million others lifting voice fight american values.” she formally launch campaign sunday rally oakland, california, city born began career prosector alameda county district attorney’s office. harris’s announcement follows highprofile entrance fellow senator elizabeth warren massachusetts kirsten gillibrand new york well hawaii congresswoman tulsi gabbard former housing secretary juilán castro. she may also face competition several senate colleague also weighing presidential bid primary race frontrunner, including cory booker new jersey, sherrod brown ohio, amy klobuchar minnesota bernie sander vermont. the former vicepresident joe biden, former texas congressman beto o’rourke former new york city mayor michael bloomberg also considering runs. homestate politician including los angeles’s mayor, eric garcetti, california congressman eric swalwell. who run 2020? full list democrat vying take trump read more in runup campaign launch, harris traveled country book tour used opportunity introduce – beginning pronounce name. it’s ‘comma’ add ‘la’,” told audience washington, explaining mean lotus sanskrit. harris probably use mnemonic trick campaign around country. recent npr/pbs newshour/marist poll found 54% democratic primary voter unsure of, never heard, harris. in book, cast perfect fit political moment. compelling biography often draw comparison barack obama mixed record – plenty viral material – standing trump issue inflamed liberal base, travel ban daca program young undocumented immigrant kavanaugh supreme court nomination. harris began career deputy district attorney alameda county, california, becoming district attorney san francisco, focused crime prevention. 2010, narrowly beat republican opponent become california’s attorney general. six year later easily elected senate, became second black woman ever serve chamber. republican welcomed harris race monday, calling unqualified outoftouch”. kamala harris arguably least vetted democrat running president,” republican national committee spokesman, michael ahrens, said statement, adding: show brief time senate radically liberal voting record.” 2020 vision? kamala harris oversight role give democrat new rising star read more since arriving senate 2016, harris built reputation bringing prosecutorial style questioning hearing trump nominees. combative exchange former attorney general jeff sessions, said rushed question making nervous”. while skill honed courtroom served well senate – helped elevate forefront antitrump resistance movement – progressive lingering serious question career california’s top cop”. a recent oped published new york time university san francisco law professor lara bazelon accuses senator often wrong side history” served state’s attorney general. pointed support initiative threatened parent habitually truant elementary school child jail time. also defended prosecutor falsified testimony, relenting case attracted national attention. kamala harris: young, black, female – democrats’ best bet 2020? read more harris highlighted aspect record. tout back track, program instituted da san francisco, allowed firsttime nonviolent drug offender chance charge dismissed completed vocational training. book recount shouting match” phone jpmorgan chase bos jamie dimon foreclosure crisis: took earring (the oakland me) picked receiver.” it’s anecdote certain draw wild applause antiwall street liberal stump. during 2018 midterm elections, harris campaigned behalf several woman minority candidates. aligned many colleague contender policy, including support medicareforallstyle healthcare. like several early entrants, harris vowed accept donation corporate political action committees, pledge gaining traction among democratic voters. with relatively minor policy difference among potential democratic contenders, party’s monthslong primary likely revolve around question identity, electoral strategy style a much ideology. voter choose believe best suited take trump appeal party’s many constituencies, include white rural voters, young people, collegeeducated woman people color.",0,left,The Guardian,2019
